327,-14353,-14243,-14242,-14410
328,-15452,-14497,-14413,-15139
329,-13853,-14456,-14581,-14238
330,-14156,-14452,-14685,-14180
331,-14704,-14536,-14541,-14546
332,-14572,-14515,-14327,-14564
333,-14464,-14533,-14393,-14494
334,-14531,-14380,-14518,-14519
335,-14582,-14501,-14533,-14563
336,-14833,-14614,-14531,-14752
337,-14760,-14623,-14586,-14757
338,-14929,-14683,-14686,-14877
339,-14612,-14707,-14769,-14691
340,-14917,-14772,-14801,-14849
341,-15003,-14842,-14794,-14956
342,-14939,-14860,-14822,-14944
343,-15168,-14928,-14909,-15100
344,-14857,-14916,-14976,-14929
345,-14876,-14960,-15007,-14891
346,-15124,-14994,-14983,-15054
347,-15224,-15031,-14953,-15173
348,-15224,-15078,-15018,-15208
349,-15149,-15075,-15127,-15166
350,-15759,-15226,-15202,-15581
351,-15221,-15283,-15269,-15329
352,-15331,-15318,-15376,-15330
353,-15445,-15354,-15409,-15410
354,-15371,-15379,-15364,-15382
355,-15733,-15476,-15378,-15627
356,-15476,-15429,-15437,-15521
357,-15433,-15464,-15515,-15459
358,-15843,-15550,-15547,-15727
359,-16123,-15663,-15560,-16004
360,-16097,-15784,-15695,-16069
361,-15724,-15782,-15899,-15827
362,-15906,-15854,-15991,-15882
363,-15480,-15862,-15923,-15600
364,-15646,-15829,-15808,-15632
365,-15499,-15725,-15694,-15538
366,-15609,-15644,-15605,-15587
367,-15993,-15688,-15581,-15871
368,-16264,-15748,-15643,-16146
369,-16113,-15854,-15826,-16122
370,-16016,-15915,-16031,-16047
371,-15901,-15982,-16112,-15944
372,-15981,-16044,-16063,-15969
373,-15832,-16017,-15984,-15873
374,-15975,-15969,-15939,-15944
375,-16013,-15953,-15918,-15992
376,-15796,-15916,-15924,-15854
377,-16313,-15985,-15948,-16175
378,-16145,-16012,-15972,-16154
379,-16051,-16048,-16055,-16081
380,-15772,-16015,-16122,-15864
381,-15887,-15994,-16065,-15880
382,-15852,-16003,-15947,-15860
383,-15736,-15907,-15867,-15773
384,-16525,-15970,-15855,-16299
385,-16340,-16018,-15921,-16327
386,-16169,-16084,-16112,-16216
387,-15837,-16076,-16263,-15950
388,-15912,-16086,-16208,-15923
389,-16050,-16138,-16049,-16011
390,-15660,-15994,-15945,-15765
391,-12727,-15392,-15832,-13638
392,-20856,-16173,-15553,-18690
393,-20837,-17007,-15610,-20192
394,-15253,-16897,-17138,-16734
395,-16761,-17015,-18673,-16752
396,-15584,-17003,-18050,-15934
397,-15458,-17458,-16737,-15600
398,-16339,-16705,-16069,-16117
399,-16184,-15929,-15818,-16163
400,-16032,-16059,-15918,-16071
401,-16433,-16005,-16099,-16324
402,-15756,-16033,-16156,-15926
403,-16235,-16163,-16158,-16142
404,-15915,-16092,-16101,-15983
405,-15707,-16013,-16036,-15789
406,-15713,-15959,-15974,-15735
407,-16075,-15900,-15860,-15973
408,-19033,-16446,-15890,-18115
409,-14726,-16194,-16276,-15742
410,-16705,-16326,-16824,-16416
411,-16608,-16476,-16701,-16550
412,-16341,-16581,-16331,-16403
413,-16296,-16618,-16392,-16328
414,-16104,-16130,-16424,-16171
415,-15948,-16333,-16328,-16014
416,-16026,-16220,-16188,-16022
417,-16289,-16167,-16077,-16208
418,-16302,-16160,-16060,-16273
419,-16128,-16132,-16143,-16171
420,-16308,-16166,-16222,-16266
421,-16066,-16186,-16228,-16126
422,-16038,-16188,-16204,-16064
423,-16261,-16183,-16160,-16201
424,-16096,-16149,-16117,-16127
425,-16322,-16181,-16136,-16263
426,-16097,-16146,-16171,-16146
427,-16355,-16194,-16196,-16292
428,-16293,-16237,-16214,-16292
429,-16341,-16250,-16245,-16326
430,-16529,-16322,-16296,-16468
431,-16088,-16283,-16337,-16202
432,-16420,-16337,-16361,-16354
433,-16313,-16330,-16325,-16325
434,-17103,-16465,-16322,-16869
435,-16845,-16549,-16444,-16852
436,-17375,-16690,-16685,-17218
437,-17456,-16918,-16933,-17384
438,-17362,-17075,-17140,-17368
439,-18016,-17359,-17332,-17821
440,-17808,-17477,-17483,-17811
441,-17665,-17613,-17662,-17708
442,-17742,-17674,-17780,-17731
443,-17240,-17638,-17751,-17387
444,-17570,-17673,-17655,-17515
445,-17202,-17537,-17524,-17295
446,-17013,-17405,-17417,-17097
447,-16473,-17206,-17295,-16660
448,-16808,-17051,-17076,-16763
449,-15876,-16823,-16813,-16142
450,-15668,-16506,-16572,-15810
451,-16021,-16309,-16272,-15957
452,-15285,-16021,-15955,-15486
453,-15019,-15779,-15771,-15159
454,-14572,-15406,-15541,-14748
455,-14319,-15147,-15181,-14447
456,-14425,-14940,-14815,-14431
457,-14544,-14694,-14544,-14510
458,-14685,-14594,-14446,-14632
459,-15045,-14598,-14503,-14921
460,-15420,-14739,-14659,-15270
461,-16058,-15029,-14914,-15821
462,-16092,-15307,-15273,-16010
463,-16284,-15597,-15673,-16201
464,-16264,-15860,-15987,-16245
465,-16320,-16073,-16162,-16297
466,-16288,-16217,-16246,-16290
467,-16562,-16301,-16289,-16480
468,-17332,-16508,-16358,-17076
469,-16921,-16614,-16543,-16967
470,-16324,-16624,-16814,-16516
471,-15784,-16535,-16874,-16003
472,-14912,-16305,-16555,-15239
473,-15138,-16068,-16022,-15168
474,-14996,-15679,-15484,-15047
475,-15157,-15385,-15162,-15124
