413,-16361,-16169,-16129,-16273
414,-16006,-16143,-16145,-16086
415,-15944,-16096,-16157,-15986
416,-16188,-16129,-16125,-16127
417,-16021,-16088,-16057,-16052
418,-16153,-16112,-16057,-16122
419,-16209,-16086,-16086,-16182
420,-16124,-16106,-16112,-16141
421,-16168,-16143,-16147,-16159
422,-15973,-16108,-16152,-16028
423,-15907,-16089,-16121,-15943
424,-16177,-16093,-16058,-16106
425,-16054,-16067,-16009,-16069
426,-16267,-16091,-16040,-16207
427,-16065,-16073,-16099,-16107
428,-16201,-16111,-16140,-16172
429,-16249,-16168,-16155,-16225
430,-16008,-16140,-16159,-16073
431,-16164,-16159,-16169,-16136
432,-16009,-16116,-16137,-16047
433,-16136,-16127,-16099,-16109
434,-16169,-16122,-16086,-16151
435,-16128,-16102,-16095,-16134
436,-16149,-16125,-16125,-16144
437,-16018,-16101,-16136,-16055
438,-16046,-16107,-16120,-16048
439,-16164,-16112,-16085,-16129
440,-16129,-16105,-16068,-16129
441,-16272,-16129,-16099,-16229
442,-16000,-16104,-16140,-16068
443,-16029,-16106,-16157,-16040
444,-16165,-16126,-16119,-16127
445,-16044,-16106,-16073,-16068
446,-16225,-16122,-16082,-16177
447,-16008,-16078,-16103,-16058
448,-16180,-16108,-16118,-16143
449,-15992,-16102,-16111,-16037
450,-16090,-16089,-16093,-16074
451,-16257,-16125,-16081,-16202
452,-16137,-16110,-16090,-16156
453,-16265,-16153,-16143,-16232
454,-16189,-16155,-16184,-16201
455,-16153,-16181,-16200,-16167
456,-16131,-16188,-16199,-16141
457,-16067,-16157,-16173,-16089
458,-16024,-16138,-16136,-16043
459,-16140,-16117,-16097,-16110
460,-16372,-16147,-16079,-16293
461,-16140,-16145,-16121,-16185
462,-15976,-16119,-16192,-16038
463,-16120,-16128,-16188,-16095
464,-16098,-16141,-16111,-16097
465,-15978,-16114,-16071,-16013
466,-16337,-16108,-16076,-16239
467,-16017,-16087,-16086,-16083
468,-16119,-16111,-16124,-16108
469,-16244,-16132,-16136,-16203
470,-16029,-16120,-16125,-16081
471,-16245,-16165,-16140,-16195
472,-16044,-16116,-16140,-16089
473,-16000,-16113,-16133,-16026
